Time(s),Input(v),Output(v),Output(m)
110.7,5,10,5657.072
110.8,5,10,5662.607
110.9,5,10,5668.141
111,5,10,5673.676
111.1,5,10,5679.21
111.2,5,10,5684.745
111.3,5,10,5690.279
111.4,5,10,5695.814
111.5,5,10,5701.348
111.6,5,10,5706.883
111.7,5,10,5712.417
111.8,5,10,5717.952
111.9,5,10,5723.486
112,5,10,5729.021
112.1,5,10,5734.555
112.2,5,10,5740.09
112.3,5,10,5745.624
112.4,5,10,5751.159
112.5,5,10,5756.693
112.6,5,10,5762.228
112.7,5,10,5767.762
112.8,5,10,5773.297
112.9,5,10,5778.831
113,5,10,5784.366
113.1,5,10,5789.9
113.2,5,10,5795.435
113.3,5,10,5800.969
113.4,5,10,5806.504
113.5,5,10,5812.038
113.6,5,10,5817.573
113.7,5,10,5823.107
113.8,5,10,5828.642
113.9,5,10,5834.176
114,5,10,5839.711
114.1,5,10,5845.245
114.2,5,10,5850.78
114.3,5,10,5856.314
114.4,5,10,5861.849
114.5,5,10,5867.383
